,sofifa_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm
11238,208009,W. Jobello,Wesley Jobello,"RW, RM",-0.2608695652,-0.347826087,-0.9936491899,-0.9685264664,-0.4210526316,0.0980392157
11239,208129,S. Novothny,Soma Zsombor Novothny,ST,-0.2608695652,-0.3043478261,-0.9931337021,-0.9685264664,-0.4210526316,0.1764705882
11240,208294,Francisco Júnior,Francisco Santos da Silva Júnior,"CDM, CM",-0.2608695652,-0.347826087,-0.9949379095,-0.991416309,-0.3157894737,-0.3333333333
11241,208297,K. Antonsen,Kent-Are Antonsen,"CM, CB",-0.2608695652,-0.2173913043,-0.9923604703,-0.9971387697,-0.4736842105,-0.3333333333
11242,208577,F. Torsteinbø,Fredrik Torsteinbø,"CM, RB",-0.2608695652,-0.347826087,-0.9944224217,-0.9971387697,-0.2631578947,0.0588235294
11243,208589,K. Pusch,Kolja Pusch,"CAM, LM",-0.2608695652,-0.347826087,-0.9939069338,-0.991416309,-0.3684210526,0.0196078431
11244,208637,M. Lais,Marc Lais,"CDM, CM",-0.2608695652,-0.347826087,-0.9949379095,-0.991416309,-0.2631578947,0.0588235294
11245,208645,J. Moore-Taylor,Jordan Alan Moore-Taylor,CB,-0.2608695652,-0.2608695652,-0.9936491899,-0.974248927,-0.4210526316,-0.0196078431
11246,208776,F. Stritzel,Florian Stritzel,GK,-0.2608695652,-0.2173913043,-0.9941646777,-0.991416309,-0.4210526316,0.6470588235
11247,208885,A. Ndiaye,Alassane N'Diaye,"RM, LM, CAM",-0.2608695652,-0.347826087,-0.9941646777,-0.991416309,-0.2631578947,-0.0588235294
11248,208999,D. Wright,Drey Jermaine Wright,RM,-0.2608695652,-0.347826087,-0.993391446,-0.991416309,-0.4736842105,-0.2156862745
11249,209193,P. Wiegers,Patrick Wiegers,GK,-0.2608695652,-0.347826087,-0.9969998608,-0.9856938484,-0.2105263158,0.2941176471
11250,209369,B. Turgott,Blair Sebastian Turgott,"ST, LM, RM",-0.2608695652,-0.347826087,-0.9936491899,-0.9971387697,-0.4210526316,0.0980392157
11251,209644,T. Vincensini,Thomas Vincensini,GK,-0.2608695652,-0.2173913043,-0.9941646777,-0.9971387697,-0.4210526316,0.137254902
11252,209675,J. Donacien,Janoi Donacien,"RB, CB",-0.2608695652,-0.3043478261,-0.9936491899,-0.9856938484,-0.4210526316,0.0980392157
11253,209852,B. Galloway,Brendan Joel Zibusiso Galloway,"LB, CB",-0.2608695652,-0.1739130435,-0.9923604703,-0.9856938484,-0.5263157895,0.2156862745
11254,209886,A. Caceres,Anthony Caceres,"CAM, CM, RM",-0.2608695652,-0.347826087,-0.9939069338,-0.9856938484,-0.3684210526,-0.2941176471
11255,209890,Y. Musavu-King,Yroundu Musavu-King,CB,-0.2608695652,-0.3043478261,-0.9944224217,-0.9988555079,-0.3157894737,0.2156862745
11256,210147,M. Al Harbi,Mansour Althaqfi Al Harbi,LB,-0.2608695652,-0.347826087,-0.9969998608,-0.9799713877,-0.1052631579,-0.2156862745
11257,210192,I. Al Zubaidi,Ibrahim Salem Ali Al-Zubaidi,LB,-0.2608695652,-0.347826087,-0.9957111412,-0.974248927,-0.2105263158,-0.3333333333
11258,210217,C. Chapman,Connor Chapman,"CDM, CM, CB",-0.2608695652,-0.347826087,-0.9941646777,-0.9971387697,-0.4736842105,0.2941176471
11259,210341,D. Iapichino,Dennis Iapichino,LB,-0.2608695652,-0.347826087,-0.9949379095,-0.974248927,-0.2631578947,0.137254902
11260,210367,J. Tillson,Jordan Roy Tillson,"CDM, CM",-0.2608695652,-0.347826087,-0.9946801656,-0.991416309,-0.3684210526,0.0980392157
11261,210474,P. Erhardt,Philipp Erhardt,"CDM, CM",-0.2608695652,-0.3043478261,-0.9939069338,-0.991416309,-0.4210526316,0.1764705882
11262,210492,A. Al Jebreen,Abdulaziz Al Jebreen,CDM,-0.2608695652,-0.347826087,-0.9959688852,-0.9570815451,-0.2105263158,-0.0980392157
11263,210498,F. Darwish,Faisal Darwish Faraj,"RB, RM",-0.2608695652,-0.347826087,-0.9946801656,-0.9685264664,-0.3157894737,-0.1764705882
11264,210676,W. Falcone,Wladimiro Falcone,GK,-0.2608695652,-0.1304347826,-0.9931337021,-0.9856938484,-0.4736842105,0.568627451
11265,210700,M. Abusabaan,Mohammed Abdullah Abusabaan,"CDM, CM",-0.2608695652,-0.347826087,-0.9959688852,-0.974248927,-0.2105263158,-0.0196078431
11266,210898,A. Al Fahad,Abdullah Al Fahad,CB,-0.2608695652,-0.2173913043,-0.9931337021,-0.9799713877,-0.4210526316,-0.1764705882
11267,210970,B. Adjei-Boateng,Bismark Adjei-Boateng,"CM, CDM, RB",-0.2608695652,-0.347826087,-0.9936491899,-0.9799713877,-0.4210526316,-0.0196078431
11268,211006,M. Al Amri,Mohammed Al Amri,"LB, LM",-0.2608695652,-0.347826087,-0.9946801656,-0.9799713877,-0.3157894737,-0.0980392157
11269,211141,N. Al Subhi,Nawaf Al Subhi,CB,-0.2608695652,-0.347826087,-0.9959688852,-0.974248927,-0.2105263158,-0.0196078431
11270,211143,J. Ironside,Joe Samuel Ironside,ST,-0.2608695652,-0.3043478261,-0.9931337021,-0.9856938484,-0.4210526316,0.0980392157
11271,211144,C. McFadzean,Callum Jeffrey McFadzean,"LB, LWB",-0.2608695652,-0.3043478261,-0.9936491899,-0.9856938484,-0.4210526316,0.0196078431
11272,211234,E. Zidane,Enzo Alan Zidane Fernández,"CAM, CM, CDM",-0.2608695652,-0.2173913043,-0.9921027264,-0.9971387697,-0.4736842105,0.137254902
11273,211238,L. Kassi,Aketchi Luc-Martin Kassi,"CM, LW",-0.2608695652,-0.3043478261,-0.9931337021,-0.9971387697,-0.4736842105,-0.0588235294
11274,211271,A. Aguirre,Alan Maximiliano Aguirre,"CB, RB",-0.2608695652,-0.2608695652,-0.9936491899,-1.0,-0.4210526316,0.0588235294
11275,211536,M. O'Hara,Mark O'Hara,"CM, CDM, CB",-0.2608695652,-0.2173913043,-0.9921027264,-0.991416309,-0.5263157895,0.0980392157
11276,211732,T. Thiele,Timmy Dennis Mario Thiele,"ST, RM",-0.2608695652,-0.347826087,-0.9941646777,-0.991416309,-0.3157894737,0.2941176471
11277,211820,P. Ofosu-Ayeh,Philemon Ofosu-Ayeh,"RB, RWB",-0.2608695652,-0.347826087,-0.9946801656,-0.9971387697,-0.3157894737,0.0196078431
11278,211833,T. Lindenhahn,Toni Lindenhahn,"RM, CAM, CB",-0.2608695652,-0.347826087,-0.9941646777,-0.9971387697,-0.2631578947,-0.137254902
11279,211978,S. Hoare,Seán Hoare,"CB, RB",-0.2608695652,-0.2173913043,-0.9931337021,-0.9974248927,-0.4210526316,0.3333333333
11280,212022,A. Bone,Adrián Javier Bone Sánchez,GK,-0.2608695652,-0.347826087,-0.9969998608,-1.0,-0.1578947368,0.2156862745
11281,212039,S. Al Muwallad,Saeed Fawaz Al Mowalad,RB,-0.2608695652,-0.347826087,-0.9949379095,-0.9685264664,-0.2631578947,0.137254902
11282,212041,M. Ingebrigtsen,Mikael Norø Ingebrigtsen,"RW, ST, RM",-0.2608695652,-0.2173913043,-0.9918449825,-0.9971387697,-0.5789473684,-0.4117647059
11283,212398,K. Angielski,Karol Angielski,ST,-0.2608695652,-0.2173913043,-0.9921027264,-0.9971387697,-0.5263157895,-0.137254902
11284,212540,S. Caldwell,Scott Caldwell,"CDM, CM",-0.2608695652,-0.347826087,-0.9949379095,-0.991416309,-0.2631578947,-0.2941176471
11285,212574,Park Jung Bin,박정빈 Jung Bin Park,"LM, ST",-0.2608695652,-0.347826087,-0.9936491899,-0.991416309,-0.4210526316,-0.2156862745
11286,212683,J. Matt,Jamille Antonio Matt,ST,-0.2608695652,-0.347826087,-0.9949379095,-0.974248927,-0.2105263158,0.5294117647
11287,212736,B. Kwiecień,Bartosz Kwiecień,"CDM, CB",-0.2608695652,-0.2173913043,-0.9931337021,-0.991416309,-0.4210526316,0.3333333333
11288,212753,S. Mauk,Stefan Mauk,"CM, CAM",-0.2608695652,-0.2608695652,-0.9926182142,-0.9971387697,-0.5263157895,-0.1764705882
11289,212803,Z. Clough,Zach Paul John Clough,"CAM, LM, ST",-0.2608695652,-0.3043478261,-0.9928759582,-0.9856938484,-0.4736842105,-0.4117647059
11290,212807,K. Manneh,Kekuta Manneh,"RW, LW",-0.2608695652,-0.347826087,-0.993391446,-0.991416309,-0.4736842105,-0.2156862745
11291,212923,S. Galloway,Scott Galloway,"RB, LB",-0.2608695652,-0.3043478261,-0.9936491899,-0.9856938484,-0.4736842105,-0.3333333333
11292,212978,P. Banggaard,Patrick Banggaard Jensen,CB,-0.2608695652,-0.3043478261,-0.9939069338,-0.9856938484,-0.4210526316,0.6078431373
11293,213021,A. Conte,Antoine Conte,"RB, CB",-0.2608695652,-0.3043478261,-0.9936491899,-0.9856938484,-0.4210526316,-0.0588235294
11294,213120,C. Wilkinson,Conor Dominic Geoffrey Wilkinson,"ST, RM, RW",-0.2608695652,-0.3043478261,-0.9928759582,-0.974248927,-0.4736842105,0.4117647059
11295,213127,A. McGowan,Aaron Joseph McGowan,RB,-0.2608695652,-0.1304347826,-0.9915872386,-0.9799713877,-0.5789473684,-0.2156862745
11296,213172,Lee Eu Ddeum,이으뜸 李奥登,LB,-0.2608695652,-0.347826087,-0.9957111412,-0.9971387697,-0.2105263158,-0.137254902
11297,213181,Jo Sung Joon,Seong-Joon Jo,"RW, CM",-0.2608695652,-0.347826087,-0.9941646777,-0.991416309,-0.2631578947,-0.1764705882
11298,213280,C. Pain,Connor Pain,"LW, LB",-0.2608695652,-0.347826087,-0.9936491899,-0.9974248927,-0.4210526316,-0.2156862745
11299,213413,L. Vigouroux,Lawrence Ian Vigouroux,GK,-0.2608695652,-0.2608695652,-0.9946801656,-0.9856938484,-0.4210526316,0.5294117647
11300,213428,C. Irwin,Clinton Robert Irwin,GK,-0.2608695652,-0.347826087,-0.9969998608,-0.991416309,-0.1578947368,0.4117647059
11301,213543,K. Pedersen,Kasper Pedersen,CB,-0.2608695652,-0.3043478261,-0.9944224217,-0.9971387697,-0.3684210526,0.1764705882
11302,213665,J. Houghton,Jordan Alexander Houghton,"CDM, CM",-0.2608695652,-0.1304347826,-0.9921027264,-0.9856938484,-0.5263157895,0.0980392157
11303,213823,C. Rojas,Cristián Manuel Rojas Sanhueza,"CB, CDM, CM",-0.2608695652,-0.347826087,-0.9985463243,-0.9985693848,0.0,-0.2549019608
11304,213856,K. Wrzesiński,Konrad Wrzesiński,RM,-0.2608695652,-0.347826087,-0.9936491899,-0.9856938484,-0.4210526316,-0.137254902
11305,213954,A. Mitryushkin,Anton Vladimirovich Mitryushkin,GK,-0.2608695652,-0.1304347826,-0.9931337021,-0.9856938484,-0.5263157895,0.3333333333
11306,213969,M. Pinnock,Mitchell Bernard Pinnock,LM,-0.2608695652,-0.3043478261,-0.9928759582,-0.974248927,-0.4736842105,0.3725490196
11307,214308,A. Martínez,Ariel Elías Martínez Arce,"CM, CAM",-0.2608695652,-0.3043478261,-0.9931337021,-0.9971387697,-0.4210526316,-0.1764705882
11308,214641,S. Tanser,Scott Tanser,"LWB, LB",-0.2608695652,-0.2608695652,-0.9931337021,-0.991416309,-0.4736842105,0.0588235294
11309,214840,A. Robles,Andrés Sebastián Robles Fuentes,CB,-0.2608695652,-0.2608695652,-0.9936491899,-0.9971387697,-0.4210526316,0.0588235294
11310,215052,L. Kruspzky,Lucas Nahuel Kruspzky,LB,-0.2608695652,-0.347826087,-0.9946801656,-0.9799713877,-0.3157894737,-0.2156862745
11311,215211,B. Cargill,Baily James Cargill,"CB, LB",-0.2608695652,-0.2173913043,-0.9928759582,-0.9799713877,-0.5263157895,0.3333333333
11312,215234,I. Quílez,Ismael Alberto Quílez,"RB, RWB, RM",-0.2608695652,-0.347826087,-0.9957111412,-0.9856938484,-0.2105263158,-0.0588235294
11313,215301,L. Jones,Lloyd Richard Jones,CB,-0.2608695652,-0.1739130435,-0.9926182142,-0.991416309,-0.5263157895,0.4117647059
11314,215302,F. Marquet,François Marquet,"CM, CDM, CAM",-0.2608695652,-0.2173913043,-0.9923604703,-0.9856938484,-0.4736842105,-0.2941176471
11315,215401,M. Fedele,Matteo Fedele,"CM, CDM",-0.2608695652,-0.347826087,-0.9941646777,-0.9799713877,-0.3684210526,0.1764705882
11316,215419,C. Kerr,Cameron Kerr,"RB, LB",-0.2608695652,-0.2173913043,-0.9926182142,-0.991416309,-0.5263157895,-0.2156862745
11317,215593,D. Kort,Dawid Kort,"CM, CDM, CAM",-0.2608695652,-0.2608695652,-0.9926182142,-0.9971387697,-0.4736842105,-0.1764705882
11318,215594,A. Vlad,Alexandru Nicolae Vlad,"LB, LWB",-0.2608695652,-0.347826087,-0.9957111412,-0.9971387697,-0.2105263158,-0.2549019608
11319,215786,Y. Boé-Kane,Yann Boé-Kane,"CDM, CM",-0.2608695652,-0.347826087,-0.9949379095,-0.9971387697,-0.2631578947,0.1764705882
11320,216023,M. Lepe,Michael Lepe,"CDM, CM",-0.2608695652,-0.347826087,-0.9949379095,-0.9971387697,-0.2631578947,-0.0588235294
11321,216154,J. Elsey,Jordan Elsey,CB,-0.2608695652,-0.3043478261,-0.9939069338,-0.9982832618,-0.4210526316,0.2941176471
11322,216183,S. Handle,Simon Handle,"LB, LM, RB",-0.2608695652,-0.347826087,-0.9946801656,-0.991416309,-0.3684210526,-0.4117647059
11323,216251,S. Hendriks,Sam Hendriks,ST,-0.2608695652,-0.3043478261,-0.9928759582,-0.991416309,-0.4736842105,-0.0196078431
11324,216273,J. Kauko,Joni Ensio Kauko,CM,-0.2608695652,-0.347826087,-0.9944224217,-0.9971387697,-0.2631578947,0.2941176471
11325,216453,L. Shephard,Liam Shephard,"RWB, RB, CB",-0.2608695652,-0.2173913043,-0.9928759582,-0.974248927,-0.4736842105,-0.0980392157
11326,216461,Óscar Gil,Óscar Gil Osés,CB,-0.2608695652,-0.1304347826,-0.9921027264,-0.991416309,-0.4736842105,0.137254902
11327,216508,F. Kath,Florian Kath,LW,-0.2608695652,-0.3043478261,-0.9928759582,-0.9971387697,-0.4736842105,0.2156862745
11328,216540,W. Eskelinen,Karl William Eskelinen,GK,-0.2608695652,-0.1739130435,-0.9931337021,-0.991416309,-0.5789473684,0.4509803922
11329,216698,M. García,Ariel Matías García,"LM, CM",-0.2608695652,-0.347826087,-0.9941646777,-0.9856938484,-0.3157894737,-0.2549019608
11330,216709,A. Sušac,Adam Sušac,CB,-0.2608695652,-0.347826087,-0.9962266291,-0.9982832618,-0.1578947368,0.1764705882
11331,216836,Álvaro Peña,Álvaro Peña Herrero,"CAM, ST, LM",-0.2608695652,-0.347826087,-0.9941646777,-0.991416309,-0.3157894737,-0.0980392157
11332,217140,A. Gilliead,Alex Nicholas Gilliead,RM,-0.2608695652,-0.2173913043,-0.9921027264,-0.974248927,-0.5263157895,0.0980392157
11333,217160,Peng Xinli,彭欣力,"CM, CAM, CDM",-0.2608695652,-0.347826087,-0.9941646777,-0.9799713877,-0.3157894737,-0.137254902
11334,217332,M. Monthé,Emmanuel Gaetan Nguemkam Monthe,CB,-0.2608695652,-0.2173913043,-0.9931337021,-0.9799713877,-0.4736842105,0.4901960784
11335,218467,R. Mendieta,Ramón Eduardo David Mendieta Alfonso,"LM, RM, LB",-0.2608695652,-0.347826087,-0.9962266291,-1.0,-0.1052631579,0.137254902
11336,218633,F. Piasecki,Fabian Piasecki,ST,-0.2608695652,-0.2173913043,-0.9921027264,-0.991416309,-0.4736842105,0.2156862745
11337,218863,M. Deville,Maurice John Deville,"RM, LM",-0.2608695652,-0.347826087,-0.9939069338,-0.991416309,-0.3684210526,0.5294117647
11338,219449,M. Pepić,Mirnes Pepić,"CM, CDM",-0.2608695652,-0.1739130435,-0.9918449825,-0.991416309,-0.5263157895,-0.0980392157
11339,219551,C. Shaughnessy,Conor Glynn Shaughnessy,"CB, CM",-0.2608695652,-0.1304347826,-0.9921027264,-0.991416309,-0.5263157895,0.4509803922
11340,219845,G. Pereira,Guillermo Fabián Pereira,"CAM, RM",-0.2608695652,-0.3043478261,-0.9931337021,-0.9856938484,-0.4210526316,-0.0980392157
11341,220127,João Silva,João Pedro Pereira Silva,ST,-0.2608695652,-0.347826087,-0.9949379095,-0.9799713877,-0.2105263158,0.3725490196
11342,220143,S. Štefánik,Samuel Štefánik,"CAM, CM, RM",-0.2608695652,-0.347826087,-0.9941646777,-0.991416309,-0.3157894737,-0.137254902
11343,220385,Iván Márquez,Iván Márquez Álvarez,CB,-0.2608695652,-0.2173913043,-0.9931337021,-0.9856938484,-0.4210526316,0.4117647059
11344,220422,M. Hamzi,Mansour Hamzi,"RM, LM",-0.2608695652,-0.347826087,-0.9941646777,-0.974248927,-0.3157894737,-0.3333333333
11345,220532,N. Contini,Nikita Contini Baranovsky,GK,-0.2608695652,-0.0869565217,-0.9926182142,-0.991416309,-0.5263157895,0.3725490196
11346,220558,J. Von Haacke,Julian Von Haacke,"CDM, CM",-0.2608695652,-0.347826087,-0.9944224217,-0.9856938484,-0.4210526316,0.0196078431
11347,220579,Y. Kaabouni,Younès Kaabouni,"CDM, CM",-0.2608695652,-0.1304347826,-0.9921027264,-0.991416309,-0.4736842105,-0.0588235294
11348,220605,J. Rodríguez,Jhoao Leandro Rodríguez González,"LM, ST",-0.2608695652,-0.2173913043,-0.9921027264,-0.9971387697,-0.5263157895,-0.137254902
11349,220742,Z. Kvržić,Zoran Kvržić,"RB, CAM, RM",-0.2608695652,-0.347826087,-0.9959688852,-0.9856938484,-0.1578947368,-0.0196078431
11350,220894,G. Thomas,George Thomas,"CAM, RM",-0.2608695652,-0.0869565217,-0.9905562629,-0.9799713877,-0.5789473684,-0.2941176471
11351,220964,M. Konradsen,Morten Ågnes Konradsen,"CM, RB",-0.2608695652,-0.1304347826,-0.9913294947,-0.9971387697,-0.5263157895,-0.1764705882
11352,221141,A. Bakayoko,Amadou Bakayoko,ST,-0.2608695652,-0.1304347826,-0.9910717508,-0.9856938484,-0.5263157895,0.4901960784
11353,221270,G. Lefebvre,Grégoire Lefebvre,"CDM, CM",-0.2608695652,-0.3043478261,-0.9939069338,-0.991416309,-0.4210526316,-0.2156862745
11354,221477,Song Seung Min,송승민 宋晟敏,"LM, RW, ST",-0.2608695652,-0.347826087,-0.9941646777,-0.991416309,-0.3157894737,0.2156862745
11355,221498,H. Al Mansour,Hamad Fares Al Mansour,"LB, RB",-0.2608695652,-0.347826087,-0.9946801656,-0.9570815451,-0.3684210526,-0.0980392157
11356,221651,Ahn Yong Woo,안용우 安庸佑,"RM, RW",-0.2608695652,-0.347826087,-0.9941646777,-0.991416309,-0.3157894737,-0.137254902
11357,221656,E. Miller,Eric Miller,"RB, LB, LWB",-0.2608695652,-0.347826087,-0.9946801656,-0.991416309,-0.3684210526,0.0980392157
11358,221789,Gwon Wan Gyu,권완규 权完圭,"CB, RB",-0.2608695652,-0.347826087,-0.9949379095,-0.991416309,-0.3157894737,0.0980392157
11359,221850,Li Songyi,李松益,CB,-0.2608695652,-0.347826087,-0.9949379095,-0.9799713877,-0.3684210526,0.2549019608
11360,221859,Lee Ju Yong,이주용 李周勇,LB,-0.2608695652,-0.347826087,-0.9946801656,-0.9856938484,-0.3684210526,-0.0196078431
11361,221864,Chen Hao,陈灏,"CB, ST",-0.2608695652,-0.2608695652,-0.9939069338,-0.9856938484,-0.3684210526,0.2156862745
11362,221961,A. Torralvo,Amaury Torralvo Polo,"LB, LM, LW",-0.2608695652,-0.3043478261,-0.9936491899,-1.0,-0.4210526316,-0.4117647059
11363,221976,Jiang Zhe,蒋哲,"CDM, RB, CM",-0.2608695652,-0.347826087,-0.9959688852,-0.991416309,-0.1578947368,-0.0980392157
11364,221989,F. Aliti,Fidan Aliti,"LB, CB",-0.2608695652,-0.3043478261,-0.9936491899,-0.9799713877,-0.4210526316,0.0980392157
11365,222052,Lee Myung Jae,이명재 李明载,LB,-0.2608695652,-0.347826087,-0.9941646777,-0.9856938484,-0.4210526316,0.0588235294
11366,222197,Bai Jiajun,柏佳俊,LB,-0.2608695652,-0.347826087,-0.9949379095,-0.9856938484,-0.2631578947,-0.568627451
11367,222221,A. Buzbuchi,Alexandru Buzbuchi,GK,-0.2608695652,-0.2608695652,-0.9946801656,-0.991416309,-0.4210526316,0.3725490196
11368,222229,Yang Hyung Mo,양형모 梁瀅模,GK,-0.2608695652,-0.3043478261,-0.9954533973,-0.9971387697,-0.3157894737,0.1764705882
11369,222236,Yang Xiaotian,杨笑天,LB,-0.2608695652,-0.347826087,-0.9957111412,-0.9856938484,-0.2105263158,-0.0980392157
11370,222256,T. Bishop,Edward James Bishop,"CM, CAM",-0.2608695652,-0.2173913043,-0.9918449825,-0.9856938484,-0.5789473684,-0.0980392157
11371,222337,Jo Sung Jin,조성진 给宋锦,CB,-0.2608695652,-0.347826087,-0.9951956534,-0.991416309,-0.2631578947,0.2941176471
11372,222379,F. Arce,Fernando David Arce Juárez,"CDM, CM, RM",-0.2608695652,0.0434782609,-0.9877210798,-0.9856938484,-0.5789473684,0.137254902
11373,222380,J. Meza,Juan Pablo Meza Tepezano,RB,-0.2608695652,-0.347826087,-0.9941646777,-0.991416309,-0.4210526316,-0.1764705882
11374,222405,L. Kinsella,Liam Mark Kinsella,"CM, CDM",-0.2608695652,-0.2173913043,-0.9921027264,-0.9799713877,-0.5263157895,-0.2156862745
11375,222435,Zhao Yuhao,赵宇豪,"CB, CDM",-0.2608695652,-0.2608695652,-0.9939069338,-0.9856938484,-0.3684210526,0.0196078431
11376,222466,José Carlos,José Carlos Ramírez Suárez,"CB, LB",-0.2608695652,-0.0434782609,-0.9887520555,-0.991416309,-0.5263157895,0.0588235294
11377,222477,L. Reed,Louis Samuel Reed,"CDM, CM",-0.2608695652,-0.1304347826,-0.9918449825,-0.9856938484,-0.6315789474,-0.2941176471
11378,222574,T. Nishi,西 翼,CM,-0.2608695652,-0.347826087,-0.9951956534,-0.991416309,-0.2105263158,-0.2941176471
11379,222639,R. Ramírez,Roberto Fabián Ramírez,GK,-0.2608695652,-0.1304347826,-0.9928759582,-0.991416309,-0.5789473684,0.2549019608
11380,222829,S. Brodersen,Svend Arvid Stanislaw Brodersen,GK,-0.2608695652,-0.1304347826,-0.9928759582,-0.9982832618,-0.5789473684,0.2941176471
11381,222848,A. Samuel,Alexander Kinloch Samuel,ST,-0.2608695652,-0.2173913043,-0.9921027264,-0.991416309,-0.5263157895,0.0980392157
11382,223004,J. Nolan,Jon Anthony Nolan,CM,-0.2608695652,-0.347826087,-0.9941646777,-0.9799713877,-0.3157894737,-0.0196078431
11383,223044,G. Cansev,Gençer Cansev,CB,-0.2608695652,-0.347826087,-0.9962266291,-0.9856938484,-0.1578947368,0.2549019608
11384,223073,J. Muldoon,Jonathan Jack Muldoon,ST,-0.2608695652,-0.347826087,-0.9951956534,-0.9799713877,-0.1578947368,-0.0980392157
11385,223080,H. Dunk,Harrison Charles Dunk,"LB, LM",-0.2608695652,-0.347826087,-0.9949379095,-0.991416309,-0.2631578947,0.137254902
11386,223095,F. Palacios Martínez,Federico Palacios Martínez,"CAM, ST",-0.2608695652,-0.3043478261,-0.9928759582,-0.991416309,-0.4736842105,-0.4117647059
11387,223151,D. Oberlin,Dimitri Joseph Oberlin Mfomo,"ST, RM, LM",-0.2608695652,-0.1304347826,-0.9908140068,-0.9799713877,-0.6315789474,0.0588235294
11388,223186,J. Thomasen,Jens Jakob Dyhr Thomasen,CM,-0.2608695652,-0.1304347826,-0.9913294947,-0.9856938484,-0.5263157895,-0.137254902
11389,223265,M. Devlin,Michael James Devlin,CB,-0.2608695652,-0.2173913043,-0.9931337021,-0.991416309,-0.4210526316,0.2941176471
11390,223306,J. Jach,Jarosław Przemysław Jach,CB,-0.2608695652,-0.2173913043,-0.9931337021,-0.9456366237,-0.4210526316,0.4509803922
11391,223369,M. Ballmert,Markus Ballmert,RB,-0.2608695652,-0.3043478261,-0.9936491899,-0.9991416309,-0.4210526316,-0.2941176471
11392,223381,M. Demetriou,Mickey David Demetriou,CB,-0.2608695652,-0.347826087,-0.9951956534,-0.9856938484,-0.2631578947,0.2941176471
11393,223501,A. Spörle,Adrián Marcelo Spörle,"LB, LM",-0.2608695652,-0.2608695652,-0.9931337021,-0.991416309,-0.5263157895,0.0588235294
11394,223506,T. Pierrot,Théo Pierrot,"CDM, CM, CB",-0.2608695652,-0.3043478261,-0.9939069338,-0.9799713877,-0.4210526316,0.2156862745
11395,223599,C. Cooke,Callum James Cooke,"CAM, CM",-0.2608695652,-0.1304347826,-0.9910717508,-0.9799713877,-0.5789473684,-0.3333333333
11396,223670,M. Egho,Marvin Egho,ST,-0.2608695652,-0.3043478261,-0.9931337021,-0.9799713877,-0.4210526316,0.2941176471
11397,223731,B. Śpiączka,Bartosz Śpiączka,ST,-0.2608695652,-0.347826087,-0.9941646777,-0.9971387697,-0.3157894737,0.137254902
11398,223810,G. Maris,George Thomas Maris,"CDM, CM",-0.2608695652,-0.0869565217,-0.9915872386,-0.9799713877,-0.5263157895,-0.0196078431
11399,223868,T. Schützenauer,Tobias Schützenauer,GK,-0.2608695652,-0.1739130435,-0.9931337021,-0.9856938484,-0.5789473684,0.0980392157
11400,223933,G. Nilsson,Håkan Gustaf Nilsson,ST,-0.2608695652,-0.0869565217,-0.9905562629,-0.991416309,-0.5789473684,0.6470588235
11401,223969,J. Jones,James Charles Jones,"CM, CDM",-0.2608695652,-0.1739130435,-0.9918449825,-1.0,-0.5263157895,-0.2156862745
11402,224130,J. Vickers,Joshua Anthony Vickers,GK,-0.2608695652,-0.1304347826,-0.9931337021,-0.991416309,-0.5263157895,0.4901960784
11403,224297,A. Gersbach,Alexander Joseph Gersbach,LB,-0.2608695652,-0.1304347826,-0.9915872386,-0.9971387697,-0.5789473684,0.0980392157
11404,224418,S. Friðjónsson,Samúel Kári Friðjónsson,"CM, CDM, CAM",-0.2608695652,-0.1304347826,-0.9913294947,-0.9971387697,-0.5263157895,0.2156862745
11405,224447,G. Jones,Gethin Wynne Jones,RB,-0.2608695652,-0.2173913043,-0.9926182142,-0.991416309,-0.5263157895,-0.0980392157
11406,224515,J. Simonsen,Jeppe Friborg Simonsen,"RB, LW, RWB",-0.2608695652,-0.1739130435,-0.9923604703,-0.9856938484,-0.5263157895,0.137254902
11407,224518,T. Ciğerci,Tolcay Ciğerci,CAM,-0.2608695652,-0.3043478261,-0.9928759582,-0.9971387697,-0.4736842105,-0.0196078431
11408,224543,M. Stryjek,Maksymilian Stryjek,GK,-0.2608695652,-0.0869565217,-0.9923604703,-0.9971387697,-0.5789473684,0.2941176471
11409,224669,Yin Hongbo,尹鸿博,"CM, LM",-0.2608695652,-0.347826087,-0.9951956534,-0.9799713877,-0.2105263158,-0.0196078431
11410,224777,R. Latouchent,Rosario Latouchent,"LB, RB",-0.2608695652,-0.1739130435,-0.9923604703,-0.991416309,-0.5263157895,-0.0196078431
11411,224793,B. Wembangomo,Brice Wembangomo,RB,-0.2608695652,-0.1304347826,-0.9915872386,-0.9974248927,-0.5789473684,0.0196078431
11412,224798,R. Gall,Romain Gall,LM,-0.2608695652,-0.347826087,-0.993391446,-0.991416309,-0.4736842105,-0.2156862745
11413,224870,D. Johnson,Danny Johnson,ST,-0.2608695652,-0.347826087,-0.9939069338,-0.9685264664,-0.3684210526,-0.0980392157
11414,225019,R. Cisneros,Ronaldo Cisneros Morell,ST,-0.2608695652,-0.0869565217,-0.9905562629,-0.9456366237,-0.5789473684,0.0196078431
11415,225128,G. Acampora,Gennaro Acampora,"CM, CDM",-0.2608695652,-0.347826087,-0.9936491899,-0.9799713877,-0.4210526316,-0.2549019608
